time,cnt_chat,cnt_ㅋ,cnt_ㄵ,cnt_오,cnt_와,cnt_유하,validation
2018-12-09 14:22:41,2,0,0,0,0,0,0
2018-12-09 14:22:42,4,0,0,0,0,0,0
2018-12-09 14:22:43,3,3,0,0,0,0,0
2018-12-09 14:22:44,2,0,0,0,0,0,0
2018-12-09 14:22:45,1,0,0,0,0,0,0
2018-12-09 14:22:46,3,0,0,0,0,0,0
2018-12-09 14:22:47,9,8,0,0,0,0,0
2018-12-09 14:22:48,4,0,0,0,0,0,0
2018-12-09 14:22:49,1,0,0,0,0,0,0
2018-12-09 14:22:50,3,0,0,0,0,0,0
2018-12-09 14:22:51,5,0,0,0,0,0,0
2018-12-09 14:22:52,4,0,0,0,0,0,0
2018-12-09 14:22:53,2,0,0,0,0,0,0
2018-12-09 14:22:54,4,5,0,0,0,0,0
2018-12-09 14:22:55,2,0,0,0,0,0,0
2018-12-09 14:22:57,4,3,0,0,0,0,0
2018-12-09 14:22:58,4,4,0,0,0,0,0
2018-12-09 14:22:59,2,0,0,0,0,0,0
2018-12-09 14:23:00,2,26,0,0,0,0,0
2018-12-09 14:23:01,4,22,0,0,0,0,0
2018-12-09 14:23:02,8,38,0,0,0,0,0
2018-12-09 14:23:03,10,15,0,0,0,0,0
2018-12-09 14:23:04,10,28,0,0,0,0,0
2018-12-09 14:23:05,10,26,0,0,0,0,0
2018-12-09 14:23:06,9,2,0,0,0,0,0
2018-12-09 14:23:07,9,0,0,0,0,0,0
2018-12-09 14:23:08,9,26,0,0,0,0,0
2018-12-09 14:23:09,12,4,0,0,0,0,0
2018-12-09 14:23:10,15,52,0,0,1,0,0
2018-12-09 14:23:11,9,0,0,0,1,0,0
2018-12-09 14:23:12,14,54,0,0,1,0,0
2018-12-09 14:23:13,9,13,0,0,0,0,0
2018-12-09 14:23:14,7,22,0,0,0,0,0
2018-12-09 14:23:15,12,44,0,0,0,0,0
2018-12-09 14:23:16,6,0,0,1,0,0,0
2018-12-09 14:23:17,8,0,0,0,0,0,0
2018-12-09 14:23:18,10,37,0,0,0,0,0
2018-12-09 14:23:19,9,9,0,0,0,0,0
2018-12-09 14:23:20,11,41,0,0,0,0,0
2018-12-09 14:23:21,12,7,0,0,0,0,0
2018-12-09 14:23:22,15,27,0,0,1,0,0
2018-12-09 14:23:23,5,12,0,0,0,0,0
2018-12-09 14:23:24,5,0,0,0,0,0,0
2018-12-09 14:23:25,6,0,0,0,0,0,0
2018-12-09 14:23:26,7,68,0,0,0,0,0
2018-12-09 14:23:27,13,44,0,0,0,0,0
2018-12-09 14:23:28,13,131,0,0,0,0,0
2018-12-09 14:23:29,14,78,0,0,0,0,0
2018-12-09 14:23:30,3,36,0,0,0,0,0
2018-12-09 14:23:31,6,17,0,0,0,0,0
2018-12-09 14:23:32,7,44,0,0,0,0,0
2018-12-09 14:23:33,5,34,0,0,0,0,0
2018-12-09 14:23:34,5,30,0,0,0,0,0
2018-12-09 14:23:35,9,8,0,0,0,0,0
2018-12-09 14:23:36,9,88,0,0,0,0,0
2018-12-09 14:23:37,11,31,0,0,0,0,0
2018-12-09 14:23:38,6,0,0,0,0,0,0
2018-12-09 14:23:39,8,37,0,0,0,0,0
2018-12-09 14:23:40,10,40,0,0,1,0,0
2018-12-09 14:23:41,15,80,0,0,0,0,0
2018-12-09 14:23:42,11,36,0,0,0,0,0
2018-12-09 14:23:43,5,47,0,0,0,0,0
2018-12-09 14:23:44,7,27,0,0,0,0,0
2018-12-09 14:23:45,10,38,0,0,0,0,0
2018-12-09 14:23:46,11,54,0,0,1,0,0
2018-12-09 14:23:47,8,53,0,0,0,0,0
2018-12-09 14:23:48,5,38,0,0,0,0,0
2018-12-09 14:23:49,9,41,0,0,0,0,0
2018-12-09 14:23:50,9,22,0,0,0,0,0
2018-12-09 14:23:51,10,60,0,0,0,0,0
2018-12-09 14:23:52,9,41,0,0,0,0,0
2018-12-09 14:23:53,11,18,0,0,0,0,0
2018-12-09 14:23:54,5,43,0,0,1,0,0
2018-12-09 14:23:55,5,20,0,0,0,0,0
2018-12-09 14:23:56,5,45,0,0,1,0,0
2018-12-09 14:23:57,4,0,0,0,0,0,0
2018-12-09 14:23:58,7,2,0,0,0,0,0
2018-12-09 14:23:59,2,0,0,0,0,0,0
2018-12-09 14:24:00,3,4,0,0,1,0,0
2018-12-09 14:24:01,1,0,0,0,0,0,0
2018-12-09 14:24:02,2,6,0,0,1,0,0
2018-12-09 14:24:03,1,0,0,0,0,0,0
2018-12-09 14:24:04,4,8,0,0,1,0,0
2018-12-09 14:24:05,3,0,0,0,0,0,0
2018-12-09 14:24:06,4,0,0,0,0,0,0
2018-12-09 14:24:07,2,0,0,0,0,0,0
2018-12-09 14:24:08,3,0,0,0,1,0,0
2018-12-09 14:24:09,1,0,0,0,0,0,0
2018-12-09 14:24:10,2,0,0,0,0,0,0
2018-12-09 14:24:11,3,0,0,0,1,0,0
2018-12-09 14:24:12,1,0,0,0,0,0,0
2018-12-09 14:24:13,1,0,0,0,0,0,0
2018-12-09 14:24:14,2,0,0,0,0,0,0
2018-12-09 14:24:15,1,0,0,0,0,0,0
2018-12-09 14:24:16,1,0,0,0,0,0,0
2018-12-09 14:24:17,2,0,0,0,0,0,0
2018-12-09 14:24:18,2,0,0,0,0,0,0
2018-12-09 14:24:19,3,0,0,0,0,0,0
2018-12-09 14:24:20,1,0,0,0,0,0,0
2018-12-09 14:24:21,1,0,0,0,0,0,0
2018-12-09 14:24:22,6,0,0,0,0,0,0
2018-12-09 14:24:23,7,4,0,0,0,0,0
2018-12-09 14:24:24,4,0,0,0,0,0,0
2018-12-09 14:24:25,1,0,0,0,0,0,0
2018-12-09 14:24:26,6,0,0,0,0,0,0
2018-12-09 14:24:27,3,0,0,0,0,0,0
2018-12-09 14:24:28,3,0,0,0,0,0,0
2018-12-09 14:24:29,3,0,0,0,0,0,0
2018-12-09 14:24:30,4,0,0,0,0,0,0
2018-12-09 14:24:31,1,1,0,0,0,0,0
2018-12-09 14:24:32,2,0,0,0,0,0,0
2018-12-09 14:24:33,1,24,0,0,0,0,0
2018-12-09 14:24:34,7,0,0,0,0,0,0
2018-12-09 14:24:35,3,0,0,0,0,0,0
2018-12-09 14:24:36,3,0,0,0,0,0,0
2018-12-09 14:24:37,1,0,0,0,1,0,0
2018-12-09 14:24:38,4,18,0,0,0,0,0
2018-12-09 14:24:39,4,0,0,0,0,0,0
2018-12-09 14:24:41,3,1,0,0,0,0,0
2018-12-09 14:24:42,1,0,0,0,0,0,0
2018-12-09 14:24:44,5,0,0,0,0,0,0
2018-12-09 14:24:45,7,0,0,0,0,0,0
2018-12-09 14:24:46,4,0,0,0,0,0,0
2018-12-09 14:24:47,11,0,0,0,1,0,0
2018-12-09 14:24:48,8,0,0,0,0,0,0
2018-12-09 14:24:49,6,0,0,0,0,0,0
2018-12-09 14:24:50,7,0,0,0,0,0,0
2018-12-09 14:24:51,3,0,0,0,0,0,0
2018-12-09 14:24:52,6,0,0,0,0,0,0
2018-12-09 14:24:53,4,0,0,0,0,0,0
2018-12-09 14:24:54,6,0,0,0,0,0,0
2018-12-09 14:24:55,7,0,0,0,0,0,0
2018-12-09 14:24:56,5,0,0,0,0,0,0
2018-12-09 14:24:57,8,0,0,1,0,0,0
2018-12-09 14:24:58,3,0,0,0,0,0,0
2018-12-09 14:24:59,2,0,0,0,0,0,0
2018-12-09 14:25:00,2,0,0,0,0,0,0
2018-12-09 14:25:01,3,0,0,0,0,0,0
2018-12-09 14:25:02,3,0,0,0,0,0,0
2018-12-09 14:25:03,2,0,0,1,0,0,0
2018-12-09 14:25:04,5,0,0,0,0,0,0
2018-12-09 14:25:05,1,0,0,0,0,0,0
2018-12-09 14:25:06,3,0,0,1,0,0,0
2018-12-09 14:25:07,6,0,0,0,0,0,0
2018-12-09 14:25:08,3,0,0,0,0,0,0
2018-12-09 14:25:09,1,0,0,0,0,0,0
2018-12-09 14:25:10,2,0,0,0,0,0,0
2018-12-09 14:25:11,1,0,0,0,0,0,0
2018-12-09 14:25:12,5,0,0,0,0,0,0
2018-12-09 14:25:13,4,0,0,0,0,0,0
2018-12-09 14:25:14,2,0,0,0,0,0,0
2018-12-09 14:25:15,3,0,0,0,0,0,0
2018-12-09 14:25:16,1,0,0,0,0,0,0
2018-12-09 14:25:17,2,0,0,0,0,0,0
2018-12-09 14:25:19,1,0,0,0,0,0,0
2018-12-09 14:25:20,1,0,0,0,0,0,0
2018-12-09 14:25:21,2,0,0,1,0,0,0
2018-12-09 14:25:22,5,4,0,0,0,0,0
2018-12-09 14:25:23,2,0,0,0,0,0,0
2018-12-09 14:25:24,2,0,0,0,0,0,0
2018-12-09 14:25:25,3,0,0,0,0,0,0
2018-12-09 14:25:26,2,0,0,0,0,0,0
2018-12-09 14:25:27,2,0,0,0,0,0,0
2018-12-09 14:25:29,2,4,0,0,0,0,0
2018-12-09 14:25:31,1,1,0,0,0,0,0
2018-12-09 14:25:32,2,0,0,0,0,0,0
2018-12-09 14:25:33,4,2,0,1,0,0,0
2018-12-09 14:25:34,3,0,0,0,0,0,0
2018-12-09 14:25:35,5,2,0,1,0,0,0
2018-12-09 14:25:37,2,3,0,0,0,0,0
2018-12-09 14:25:38,3,0,0,0,0,0,0
2018-12-09 14:25:39,1,0,0,0,0,0,0
2018-12-09 14:25:41,1,0,0,0,0,0,0
2018-12-09 14:25:42,2,0,0,0,0,0,0
2018-12-09 14:25:45,5,0,0,0,0,0,0
2018-12-09 14:25:46,1,0,0,0,0,0,0
2018-12-09 14:25:47,6,0,0,0,0,0,0
2018-12-09 14:25:49,1,3,0,0,0,0,0
2018-12-09 14:25:52,1,0,0,0,1,0,0
2018-12-09 14:25:55,1,0,0,0,0,0,0
2018-12-09 14:25:58,1,0,0,0,0,0,0
2018-12-09 14:25:59,2,0,0,0,0,0,0
2018-12-09 14:26:00,1,0,0,0,0,0,0
2018-12-09 14:26:01,2,11,0,0,0,0,0
2018-12-09 14:26:04,2,21,0,0,0,0,0
2018-12-09 14:26:05,4,15,0,0,0,0,0
2018-12-09 14:26:08,2,0,0,0,0,0,0
2018-12-09 14:26:11,1,0,0,0,0,0,0
2018-12-09 14:26:12,1,0,0,0,0,0,0
2018-12-09 14:26:13,1,0,0,0,0,0,0
2018-12-09 14:26:14,3,0,0,0,0,0,0
2018-12-09 14:26:15,2,0,0,0,0,0,0
2018-12-09 14:26:17,2,0,0,0,0,0,0
2018-12-09 14:26:18,3,0,0,0,0,0,0
2018-12-09 14:26:19,1,0,0,0,0,0,0
2018-12-09 14:26:20,2,0,0,0,0,0,0
2018-12-09 14:26:21,2,0,0,0,0,0,0
2018-12-09 14:26:24,3,9,0,0,0,0,0
2018-12-09 14:26:25,3,9,0,0,0,0,0
2018-12-09 14:26:26,1,4,0,0,0,0,0
2018-12-09 14:26:28,2,2,0,0,0,0,0
2018-12-09 14:26:29,2,16,0,0,0,0,0
2018-12-09 14:26:31,1,6,0,0,0,0,0
2018-12-09 14:26:33,3,21,0,0,0,0,0
2018-12-09 14:26:34,2,11,0,0,0,0,0
2018-12-09 14:26:35,4,6,0,0,0,0,0
2018-12-09 14:26:36,1,0,0,0,0,0,0
2018-12-09 14:26:38,1,0,0,0,0,0,0
2018-12-09 14:26:39,2,0,0,0,0,0,0
2018-12-09 14:26:40,7,2,0,0,0,0,0
2018-12-09 14:26:42,1,0,0,0,0,0,0
2018-12-09 14:26:43,2,0,0,0,0,0,0
2018-12-09 14:26:44,3,0,1,0,0,0,0
2018-12-09 14:26:45,2,0,0,0,0,0,0
2018-12-09 14:26:47,2,0,0,0,0,0,0
2018-12-09 14:26:48,4,0,0,1,0,0,0
2018-12-09 14:26:50,2,0,0,0,0,0,0
2018-12-09 14:26:52,2,0,0,0,0,0,0
2018-12-09 14:26:53,1,0,0,0,0,0,0
2018-12-09 14:26:54,2,0,1,0,0,0,0
2018-12-09 14:26:56,1,2,0,0,1,0,0
2018-12-09 14:26:57,3,0,0,0,0,0,0
2018-12-09 14:26:58,3,1,0,0,0,0,0
2018-12-09 14:26:59,2,0,0,0,0,0,0
2018-12-09 14:27:02,2,0,0,0,0,0,0
2018-12-09 14:27:03,2,0,0,0,0,0,0
2018-12-09 14:27:04,2,0,0,0,0,0,0
2018-12-09 14:27:05,1,0,0,0,0,0,0
2018-12-09 14:27:06,1,0,0,0,0,0,0
2018-12-09 14:27:07,3,0,0,0,0,0,0
2018-12-09 14:27:10,2,0,0,0,0,0,0
2018-12-09 14:27:11,2,0,0,0,0,0,0
2018-12-09 14:27:12,1,0,0,0,0,0,0
2018-12-09 14:27:14,3,0,0,0,0,0,0
2018-12-09 14:27:15,1,0,0,0,0,0,0
2018-12-09 14:27:17,3,0,0,0,0,0,0
2018-12-09 14:27:18,4,9,0,1,0,0,0
2018-12-09 14:27:19,3,0,0,0,0,0,0
2018-12-09 14:27:20,6,0,0,0,0,0,0
2018-12-09 14:27:21,4,0,0,1,0,0,0
2018-12-09 14:27:22,3,0,0,0,0,0,0
2018-12-09 14:27:23,2,0,0,0,0,0,0
2018-12-09 14:27:24,4,0,0,0,1,0,0
2018-12-09 14:27:26,6,0,0,0,0,0,0
2018-12-09 14:27:27,1,0,0,0,0,0,0
2018-12-09 14:27:28,1,0,0,0,0,0,0
2018-12-09 14:27:29,3,0,0,0,0,0,0
2018-12-09 14:27:30,1,0,0,0,0,0,0
2018-12-09 14:27:31,2,0,0,0,0,0,0
2018-12-09 14:27:32,2,3,0,0,0,0,0
2018-12-09 14:27:33,1,0,0,0,0,0,0
2018-12-09 14:27:34,3,0,0,0,0,0,0
2018-12-09 14:27:35,2,0,0,0,0,0,0
2018-12-09 14:27:39,1,0,0,0,0,0,0
2018-12-09 14:27:40,2,0,0,1,0,0,0
2018-12-09 14:27:41,3,3,0,0,0,0,0
2018-12-09 14:27:42,1,0,0,0,0,0,0
2018-12-09 14:27:43,1,0,0,0,0,0,0
2018-12-09 14:27:44,3,7,0,0,0,0,0
2018-12-09 14:27:45,1,0,0,0,0,0,0
2018-12-09 14:27:46,3,0,0,0,0,0,0
2018-12-09 14:27:47,2,0,0,0,0,0,0
2018-12-09 14:27:48,1,11,0,0,0,0,0
2018-12-09 14:27:49,1,0,0,0,0,0,0
2018-12-09 14:27:50,3,3,0,0,0,0,0
2018-12-09 14:27:51,1,0,0,0,0,0,0
2018-12-09 14:27:52,3,0,0,0,0,0,0
2018-12-09 14:27:54,3,7,0,0,0,0,0
2018-12-09 14:27:55,3,0,0,0,0,0,0
2018-12-09 14:27:56,1,0,0,0,0,0,0
2018-12-09 14:27:59,1,0,0,0,0,0,0
2018-12-09 14:28:00,3,0,0,0,0,0,0
2018-12-09 14:28:02,2,0,0,0,0,0,0
2018-12-09 14:28:03,1,3,0,0,0,0,0
2018-12-09 14:28:04,2,0,0,0,0,0,0
2018-12-09 14:28:05,1,0,0,0,0,0,0
2018-12-09 14:28:06,1,0,0,0,0,0,0
2018-12-09 14:28:07,1,0,0,0,0,0,0
2018-12-09 14:28:08,1,0,0,0,0,0,0
2018-12-09 14:28:09,1,0,0,0,0,0,0
2018-12-09 14:28:11,4,0,0,0,0,0,0
2018-12-09 14:28:12,1,0,0,0,0,0,0
2018-12-09 14:28:14,2,0,0,0,0,0,0
2018-12-09 14:28:15,4,0,0,0,0,0,0
2018-12-09 14:28:17,1,0,0,0,0,0,0
2018-12-09 14:28:19,1,0,0,0,0,0,0
2018-12-09 14:28:20,1,0,0,0,0,0,0
2018-12-09 14:28:22,1,0,0,0,0,0,0
2018-12-09 14:28:25,1,0,0,0,0,0,0
2018-12-09 14:28:26,1,0,1,0,0,0,0
2018-12-09 14:28:27,1,0,0,0,0,0,0
2018-12-09 14:28:28,3,0,1,0,0,0,0
2018-12-09 14:28:29,3,0,2,0,0,0,0
2018-12-09 14:28:30,8,0,3,0,0,0,0
2018-12-09 14:28:31,6,0,6,0,0,0,0
2018-12-09 14:28:32,2,0,1,0,0,0,0
2018-12-09 14:28:33,1,0,0,0,0,0,0
2018-12-09 14:28:34,4,0,2,0,0,0,0
2018-12-09 14:28:35,2,0,2,0,0,0,0
2018-12-09 14:28:36,4,2,2,0,0,0,0
2018-12-09 14:28:37,2,0,2,0,0,0,0
2018-12-09 14:28:38,3,0,0,0,0,0,0
2018-12-09 14:28:40,1,0,0,0,0,0,0
2018-12-09 14:28:42,1,0,0,0,0,0,0
2018-12-09 14:28:43,3,0,0,0,0,0,0
2018-12-09 14:28:44,1,0,0,0,0,0,0
2018-12-09 14:28:45,2,0,0,0,0,0,0
2018-12-09 14:28:46,1,0,0,0,0,0,0
2018-12-09 14:28:51,1,0,0,0,0,0,0
2018-12-09 14:28:52,4,3,0,0,0,0,0
2018-12-09 14:28:53,3,0,0,0,0,0,0
2018-12-09 14:28:54,2,0,0,0,0,0,0
2018-12-09 14:28:55,2,0,0,0,0,0,0
2018-12-09 14:28:56,4,0,0,0,0,0,0
2018-12-09 14:28:58,1,0,0,0,0,0,0
2018-12-09 14:29:00,2,0,0,0,0,0,0
2018-12-09 14:29:01,1,0,0,0,0,0,0
2018-12-09 14:29:02,4,0,0,0,0,0,0
2018-12-09 14:29:03,4,2,0,0,0,0,0
2018-12-09 14:29:04,3,4,0,0,0,0,0
2018-12-09 14:29:06,3,0,0,0,0,0,0
2018-12-09 14:29:07,4,0,0,0,0,0,0
2018-12-09 14:29:08,4,2,0,0,0,0,0
2018-12-09 14:29:09,4,0,0,0,0,0,0
2018-12-09 14:29:10,3,1,0,0,0,0,0
2018-12-09 14:29:11,2,0,0,0,0,0,0
2018-12-09 14:29:12,1,0,0,0,0,0,0
2018-12-09 14:29:13,1,0,0,0,0,0,0
2018-12-09 14:29:14,2,16,0,0,0,0,0
2018-12-09 14:29:15,3,0,0,0,0,0,0
2018-12-09 14:29:16,1,0,0,0,0,0,0
2018-12-09 14:29:17,1,2,0,0,0,0,0
2018-12-09 14:29:18,2,0,0,0,0,0,0
2018-12-09 14:29:19,1,0,0,0,0,0,0
2018-12-09 14:29:20,1,0,0,0,0,0,0
2018-12-09 14:29:21,4,9,0,0,0,0,0
2018-12-09 14:29:22,5,3,0,0,0,0,0
2018-12-09 14:29:23,7,37,0,0,0,0,0
2018-12-09 14:29:24,7,6,0,0,0,0,0
2018-12-09 14:29:25,4,0,0,0,0,0,0
2018-12-09 14:29:26,4,32,0,0,0,0,0
2018-12-09 14:29:27,7,2,0,0,0,0,0
2018-12-09 14:29:28,3,0,0,0,0,0,0
2018-12-09 14:29:29,5,0,0,0,0,0,0
2018-12-09 14:29:30,5,7,0,0,0,0,0
2018-12-09 14:29:31,3,0,0,0,0,0,0
2018-12-09 14:29:32,1,0,0,0,0,0,0
2018-12-09 14:29:33,4,0,0,1,0,0,0
2018-12-09 14:29:34,2,0,0,0,0,0,0
2018-12-09 14:29:35,5,1,0,1,0,0,0
2018-12-09 14:29:36,1,8,0,0,0,0,0
2018-12-09 14:29:37,3,0,0,0,0,0,0
2018-12-09 14:29:38,2,0,0,0,0,0,0
2018-12-09 14:29:40,2,0,0,0,0,0,0
2018-12-09 14:29:41,3,0,0,0,0,0,0
2018-12-09 14:29:42,3,4,0,1,0,0,0
2018-12-09 14:29:44,1,0,0,0,0,0,0
2018-12-09 14:29:46,1,2,0,0,0,0,0
2018-12-09 14:29:47,1,0,0,0,0,0,0
2018-12-09 14:29:51,2,0,0,0,0,0,0
2018-12-09 14:29:52,1,0,0,0,0,0,0
2018-12-09 14:29:53,1,0,0,0,1,0,0
2018-12-09 14:29:54,2,5,0,0,0,0,0
2018-12-09 14:29:55,1,2,0,0,0,0,0
2018-12-09 14:29:56,1,6,0,0,0,0,0
2018-12-09 14:29:57,2,0,0,0,0,0,0
2018-12-09 14:29:59,1,6,0,0,0,0,0
2018-12-09 14:30:00,1,10,0,0,0,0,0
2018-12-09 14:30:01,1,3,0,0,0,0,0
2018-12-09 14:30:02,1,0,0,0,0,0,0
2018-12-09 14:30:03,2,0,0,0,0,0,0
2018-12-09 14:30:04,1,0,0,0,0,0,0
2018-12-09 14:30:05,1,0,0,0,0,0,0
2018-12-09 14:30:07,2,3,0,0,0,0,0
2018-12-09 14:30:08,1,0,0,0,0,0,0
2018-12-09 14:30:10,2,0,0,0,0,0,0
2018-12-09 14:30:11,1,0,0,0,0,0,0
2018-12-09 14:30:13,1,0,0,0,0,0,0
2018-12-09 14:30:14,1,0,0,0,0,0,0
2018-12-09 14:30:15,1,5,0,0,0,0,0
2018-12-09 14:30:16,1,0,0,0,0,0,0
2018-12-09 14:30:17,2,4,0,0,0,0,0
2018-12-09 14:30:18,1,0,0,0,0,0,0
2018-12-09 14:30:20,1,0,0,0,0,0,0
2018-12-09 14:30:21,1,0,0,0,0,0,0
2018-12-09 14:30:22,3,4,0,0,0,0,0
2018-12-09 14:30:24,2,0,0,0,0,0,0
2018-12-09 14:30:25,2,14,0,0,0,0,0
2018-12-09 14:30:26,2,8,0,0,0,0,0
2018-12-09 14:30:27,3,4,0,0,0,0,0
2018-12-09 14:30:28,3,0,0,0,0,0,0
2018-12-09 14:30:29,2,0,0,0,0,0,0
2018-12-09 14:30:30,1,0,0,0,0,0,0
2018-12-09 14:30:31,1,0,0,0,0,0,0
2018-12-09 14:30:32,2,0,0,0,0,0,0
2018-12-09 14:30:33,4,10,0,0,0,0,0
2018-12-09 14:30:34,5,13,0,0,0,0,0
2018-12-09 14:30:35,4,19,0,0,0,0,0
2018-12-09 14:30:36,8,58,0,0,0,0,0
2018-12-09 14:30:37,8,57,0,0,0,0,0
2018-12-09 14:30:38,3,16,0,0,0,0,0
2018-12-09 14:30:39,6,25,0,0,0,0,0
2018-12-09 14:30:40,9,46,0,1,0,0,0
2018-12-09 14:30:41,9,49,0,0,0,0,0
2018-12-09 14:30:42,2,19,0,0,0,0,0
2018-12-09 14:30:43,2,0,0,0,0,0,0
2018-12-09 14:30:44,3,0,0,0,0,0,0
2018-12-09 14:30:45,3,3,0,0,0,0,0
2018-12-09 14:30:46,2,0,0,0,0,0,0
2018-12-09 14:30:47,1,0,0,0,0,0,0
2018-12-09 14:30:48,5,13,0,1,0,0,0
2018-12-09 14:30:49,2,0,0,0,0,0,0
2018-12-09 14:30:50,2,0,0,0,0,0,0
2018-12-09 14:30:51,3,0,0,0,0,0,0
2018-12-09 14:30:52,2,0,0,0,0,0,0
2018-12-09 14:30:53,3,7,0,0,0,0,0
2018-12-09 14:30:54,6,0,0,0,0,0,0
2018-12-09 14:30:55,2,3,0,0,0,0,0
2018-12-09 14:30:56,1,0,0,0,0,0,0
2018-12-09 14:30:57,3,6,0,0,0,0,0
2018-12-09 14:30:58,3,16,0,0,0,0,0
2018-12-09 14:30:59,1,0,0,0,0,0,0
2018-12-09 14:31:00,2,0,0,0,0,0,0
2018-12-09 14:31:03,1,0,0,0,0,0,0
2018-12-09 14:31:04,1,0,0,0,0,0,0
2018-12-09 14:31:06,1,0,0,0,0,0,0
2018-12-09 14:31:08,1,0,0,0,0,0,0
2018-12-09 14:31:09,1,0,0,0,0,0,0
2018-12-09 14:31:11,1,0,0,0,0,0,0
2018-12-09 14:31:12,1,0,0,0,0,0,0
2018-12-09 14:31:13,1,0,0,0,0,0,0
2018-12-09 14:31:15,2,0,0,0,0,0,0
2018-12-09 14:31:16,1,0,0,0,0,0,0
2018-12-09 14:31:17,2,0,0,0,0,0,0
2018-12-09 14:31:18,2,0,0,0,0,0,0
2018-12-09 14:31:19,1,0,0,0,0,0,0
2018-12-09 14:31:20,1,0,0,0,0,0,0
2018-12-09 14:31:22,1,0,0,0,0,0,0
2018-12-09 14:31:23,1,0,0,0,0,0,0
2018-12-09 14:31:24,2,0,0,0,0,0,0
2018-12-09 14:31:26,1,0,0,0,0,0,0
2018-12-09 14:31:27,2,0,0,0,0,0,0
2018-12-09 14:31:28,1,0,0,0,0,0,0
2018-12-09 14:31:29,2,0,0,0,0,0,0
2018-12-09 14:31:30,2,0,0,0,0,0,0
2018-12-09 14:31:31,2,0,0,1,0,0,0
2018-12-09 14:31:34,3,0,0,0,0,0,0
2018-12-09 14:31:35,1,0,0,0,0,0,0
2018-12-09 14:31:36,3,0,0,0,0,0,0
2018-12-09 14:31:37,2,0,0,0,0,0,0
2018-12-09 14:31:38,1,0,0,0,0,0,0
2018-12-09 14:31:39,3,0,0,0,0,0,0
2018-12-09 14:31:40,4,0,0,0,0,0,0
2018-12-09 14:31:41,4,0,0,1,0,0,0
2018-12-09 14:31:42,4,2,0,1,0,0,0
2018-12-09 14:31:43,1,0,0,0,0,0,0
2018-12-09 14:31:45,1,3,0,0,0,0,0
2018-12-09 14:31:46,4,9,0,0,0,0,0
2018-12-09 14:31:47,3,2,0,0,0,0,0
2018-12-09 14:31:48,1,0,0,0,0,0,0
2018-12-09 14:31:52,3,6,0,0,0,0,0
2018-12-09 14:31:53,1,0,0,0,0,0,0
2018-12-09 14:31:54,2,0,0,0,0,0,0
2018-12-09 14:31:56,3,16,0,0,0,0,0
2018-12-09 14:31:57,1,0,0,0,0,0,0
2018-12-09 14:31:58,1,23,0,0,0,0,0
2018-12-09 14:32:00,1,0,0,0,0,0,0
2018-12-09 14:32:01,1,0,0,0,0,0,0
2018-12-09 14:32:02,1,0,0,0,0,0,0
2018-12-09 14:32:03,1,0,0,0,0,0,0
2018-12-09 14:32:04,2,0,0,0,0,0,0
2018-12-09 14:32:05,2,6,0,0,0,0,0
2018-12-09 14:32:06,3,2,0,0,0,0,0
2018-12-09 14:32:07,1,0,0,0,0,0,0
2018-12-09 14:32:09,4,4,0,0,0,0,0
2018-12-09 14:32:11,3,11,0,0,0,0,0
2018-12-09 14:32:12,2,3,0,0,0,0,0
2018-12-09 14:32:13,2,10,0,0,0,0,0
2018-12-09 14:32:14,2,0,0,0,0,0,0
2018-12-09 14:32:15,1,4,0,0,0,0,0
2018-12-09 14:32:16,3,1,0,0,0,0,0
2018-12-09 14:32:19,1,0,0,0,0,0,0
2018-12-09 14:32:23,1,0,0,0,0,0,0
2018-12-09 14:32:26,1,0,0,0,0,0,0
2018-12-09 14:32:30,1,0,0,0,0,0,0
2018-12-09 14:32:31,2,0,0,0,0,0,0
2018-12-09 14:32:39,1,0,0,0,0,0,0
2018-12-09 14:32:40,1,7,0,0,0,0,0
2018-12-09 14:32:43,1,0,0,0,0,0,0
2018-12-09 14:32:46,1,0,0,0,0,0,0
2018-12-09 14:32:47,1,0,0,0,0,0,0
2018-12-09 14:32:48,1,0,0,0,0,0,0
2018-12-09 14:32:49,3,0,0,0,0,0,0
2018-12-09 14:32:50,4,0,0,0,0,0,0
2018-12-09 14:32:51,2,0,0,0,0,0,0
2018-12-09 14:32:52,2,0,0,0,0,0,0
2018-12-09 14:32:53,2,0,0,0,0,0,0
2018-12-09 14:32:54,1,0,0,0,0,0,0
2018-12-09 14:32:55,2,0,0,0,0,0,0
2018-12-09 14:32:56,3,10,0,0,0,0,0
2018-12-09 14:32:57,5,0,0,0,0,0,0
2018-12-09 14:32:58,2,0,0,0,0,0,0
2018-12-09 14:32:59,3,0,0,0,0,0,0
2018-12-09 14:33:01,5,0,0,0,0,0,0
2018-12-09 14:33:02,1,0,0,0,0,0,0
2018-12-09 14:33:03,5,0,0,0,0,0,0
2018-12-09 14:33:04,3,0,0,0,0,0,0
2018-12-09 14:33:05,2,0,0,0,0,0,0
2018-12-09 14:33:06,8,0,0,0,0,0,0
2018-12-09 14:33:07,1,17,0,0,0,0,0
2018-12-09 14:33:08,2,3,0,0,0,0,0
2018-12-09 14:33:09,4,0,0,0,0,0,0
2018-12-09 14:33:10,2,2,0,0,0,0,0
2018-12-09 14:33:11,5,0,0,0,0,0,0
2018-12-09 14:33:13,2,0,0,0,0,0,0
2018-12-09 14:33:14,2,0,0,0,0,0,0
