time,cnt_chat,cnt_ㅋ,cnt_ㄵ,cnt_오,cnt_와,cnt_유하,validation
2018-12-07 12:27:18,2,0,0,0,0,0,0
2018-12-07 12:27:19,1,0,0,0,0,0,0
2018-12-07 12:27:20,2,0,0,0,0,0,0
2018-12-07 12:27:23,2,0,0,0,0,0,0
2018-12-07 12:27:24,3,0,0,1,0,0,0
2018-12-07 12:27:25,2,0,0,0,0,0,0
2018-12-07 12:27:26,1,0,0,0,0,0,0
2018-12-07 12:27:27,1,0,0,0,0,0,0
2018-12-07 12:27:28,5,0,0,0,0,0,0
2018-12-07 12:27:29,3,0,0,0,0,0,0
2018-12-07 12:27:30,1,2,0,0,0,0,0
2018-12-07 12:27:31,3,0,0,0,0,0,0
2018-12-07 12:27:34,2,0,0,1,0,0,0
2018-12-07 12:27:35,1,12,0,0,0,0,0
2018-12-07 12:27:36,1,21,0,0,0,0,0
2018-12-07 12:27:37,3,0,0,0,0,0,0
2018-12-07 12:27:38,3,0,0,0,0,0,0
2018-12-07 12:27:39,3,0,0,0,0,0,0
2018-12-07 12:27:40,2,0,0,0,0,0,0
2018-12-07 12:27:41,7,0,0,0,0,0,0
2018-12-07 12:27:42,4,0,0,0,0,0,0
2018-12-07 12:27:43,2,0,0,0,0,0,0
2018-12-07 12:27:44,3,0,0,0,0,0,0
2018-12-07 12:27:45,3,0,0,0,0,0,0
2018-12-07 12:27:46,6,0,0,0,0,0,0
2018-12-07 12:27:47,5,0,0,0,0,0,0
2018-12-07 12:27:48,1,0,0,0,0,0,0
2018-12-07 12:27:49,1,0,0,0,0,0,0
2018-12-07 12:27:50,1,0,0,0,0,0,0
2018-12-07 12:27:52,1,0,0,0,0,0,0
2018-12-07 12:27:53,1,0,0,0,0,0,0
2018-12-07 12:27:54,2,0,0,0,0,0,0
2018-12-07 12:27:55,2,0,0,0,0,0,0
2018-12-07 12:27:56,1,0,0,0,0,0,0
2018-12-07 12:27:57,2,0,0,0,0,0,0
2018-12-07 12:27:58,1,10,0,0,0,0,0
2018-12-07 12:27:59,1,0,0,0,0,0,0
2018-12-07 12:28:00,3,0,0,0,0,0,0
2018-12-07 12:28:01,3,0,0,0,0,0,0
2018-12-07 12:28:02,1,0,0,0,0,0,0
2018-12-07 12:28:03,2,0,0,0,0,0,0
2018-12-07 12:28:06,2,17,0,0,0,0,0
2018-12-07 12:28:07,1,0,0,0,0,0,0
2018-12-07 12:28:08,1,0,0,0,0,0,0
2018-12-07 12:28:09,5,10,0,0,0,0,0
2018-12-07 12:28:10,1,0,0,0,0,0,0
2018-12-07 12:28:11,2,4,0,0,0,0,0
2018-12-07 12:28:12,2,11,0,0,0,0,0
2018-12-07 12:28:14,2,0,0,0,0,0,0
2018-12-07 12:28:15,2,10,0,0,0,0,0
2018-12-07 12:28:17,1,0,0,0,0,0,0
2018-12-07 12:28:18,2,2,0,0,0,0,0
2018-12-07 12:28:19,2,11,0,0,0,0,0
2018-12-07 12:28:20,1,18,0,0,0,0,0
2018-12-07 12:28:21,1,0,0,0,0,0,0
2018-12-07 12:28:22,2,3,0,0,0,0,0
2018-12-07 12:28:23,2,2,0,0,0,0,0
2018-12-07 12:28:24,1,0,0,0,0,0,0
2018-12-07 12:28:25,2,0,0,0,0,0,0
2018-12-07 12:28:26,2,10,0,0,0,0,0
2018-12-07 12:28:27,1,10,0,0,0,0,0
2018-12-07 12:28:28,1,0,0,0,0,0,0
2018-12-07 12:28:29,2,0,0,0,0,0,0
2018-12-07 12:28:31,4,21,0,0,0,0,0
2018-12-07 12:28:32,3,28,0,0,0,0,0
2018-12-07 12:28:33,1,0,0,0,0,0,0
2018-12-07 12:28:34,2,0,0,0,0,0,0
2018-12-07 12:28:35,1,0,0,0,0,0,0
2018-12-07 12:28:36,6,28,0,0,0,0,0
2018-12-07 12:28:37,1,0,0,0,0,0,0
2018-12-07 12:28:38,7,27,0,0,0,0,0
2018-12-07 12:28:39,5,25,0,0,0,0,0
2018-12-07 12:28:40,3,0,0,0,0,0,0
2018-12-07 12:28:41,3,6,0,0,0,0,0
2018-12-07 12:28:42,3,3,0,0,0,0,0
2018-12-07 12:28:43,1,0,0,0,0,0,0
2018-12-07 12:28:44,2,0,0,0,0,0,0
2018-12-07 12:28:45,1,0,0,0,0,0,0
2018-12-07 12:28:47,3,7,0,0,0,0,0
2018-12-07 12:28:48,1,0,0,0,0,0,0
2018-12-07 12:28:49,2,0,0,0,0,0,0
2018-12-07 12:28:50,2,3,0,0,0,0,0
2018-12-07 12:28:51,2,0,0,0,0,0,0
2018-12-07 12:28:53,3,2,0,0,0,0,0
2018-12-07 12:28:54,1,0,0,0,0,0,0
2018-12-07 12:28:55,2,0,0,0,0,0,0
2018-12-07 12:28:56,4,9,0,0,0,0,0
2018-12-07 12:28:57,2,6,0,0,0,0,0
2018-12-07 12:28:58,4,0,0,0,0,0,0
2018-12-07 12:28:59,3,33,0,0,0,0,0
2018-12-07 12:29:00,2,5,0,0,0,0,0
2018-12-07 12:29:01,3,19,0,0,0,0,0
2018-12-07 12:29:02,1,0,0,0,0,0,0
2018-12-07 12:29:03,1,0,0,0,0,0,0
2018-12-07 12:29:04,2,0,0,0,0,0,0
2018-12-07 12:29:06,1,0,0,0,0,0,0
2018-12-07 12:29:07,2,0,0,0,0,0,0
2018-12-07 12:29:09,1,0,0,0,0,0,0
2018-12-07 12:29:10,1,0,0,0,0,0,0
2018-12-07 12:29:12,1,0,0,0,0,0,0
2018-12-07 12:29:13,2,6,0,0,0,0,0
2018-12-07 12:29:14,1,0,0,0,0,0,0
2018-12-07 12:29:15,3,7,0,0,0,0,0
2018-12-07 12:29:17,1,0,0,0,0,0,0
2018-12-07 12:29:18,1,0,0,0,0,0,0
2018-12-07 12:29:19,2,2,0,0,0,0,0
2018-12-07 12:29:21,1,0,0,0,0,0,0
2018-12-07 12:29:25,2,0,0,0,0,0,0
2018-12-07 12:29:26,2,0,0,0,0,0,0
2018-12-07 12:29:31,3,0,0,1,0,0,0
2018-12-07 12:29:33,1,0,0,0,0,0,0
2018-12-07 12:29:36,2,2,0,0,0,0,0
2018-12-07 12:29:41,1,0,0,0,0,0,0
2018-12-07 12:29:42,1,0,0,0,0,0,0
2018-12-07 12:29:43,1,0,0,0,0,0,0
2018-12-07 12:29:44,3,0,0,0,0,0,0
2018-12-07 12:29:46,3,0,0,0,1,0,0
2018-12-07 12:29:47,2,0,0,0,0,0,0
2018-12-07 12:29:48,2,7,0,0,0,0,0
2018-12-07 12:29:49,4,4,0,0,0,0,0
2018-12-07 12:29:50,1,0,0,0,0,0,0
2018-12-07 12:29:51,2,2,0,0,0,0,0
2018-12-07 12:29:52,1,0,0,0,0,0,0
2018-12-07 12:29:57,2,0,0,0,0,0,0
2018-12-07 12:29:59,1,0,0,0,0,0,0
2018-12-07 12:30:00,1,0,0,0,0,0,0
2018-12-07 12:30:01,1,0,0,0,0,0,0
2018-12-07 12:30:02,1,0,0,0,0,0,0
2018-12-07 12:30:03,1,0,0,0,0,0,0
2018-12-07 12:30:04,1,9,0,0,0,0,0
2018-12-07 12:30:05,2,5,0,0,0,0,0
2018-12-07 12:30:06,1,9,0,0,0,0,0
2018-12-07 12:30:07,1,0,0,0,0,0,0
2018-12-07 12:30:08,6,9,0,0,0,0,0
2018-12-07 12:30:11,2,0,0,0,0,0,0
2018-12-07 12:30:12,2,0,0,0,0,0,0
2018-12-07 12:30:13,2,0,0,0,0,0,0
2018-12-07 12:30:14,4,0,0,1,1,0,0
2018-12-07 12:30:15,2,7,0,0,1,0,0
2018-12-07 12:30:16,1,9,0,0,0,0,0
2018-12-07 12:30:17,2,0,0,0,0,0,0
2018-12-07 12:30:20,2,0,0,0,0,0,0
2018-12-07 12:30:21,1,0,0,0,0,0,0
2018-12-07 12:30:22,2,2,0,0,0,0,0
2018-12-07 12:30:23,2,0,0,2,0,0,0
2018-12-07 12:30:24,1,0,0,0,0,0,0
2018-12-07 12:30:25,1,0,0,0,1,0,0
2018-12-07 12:30:26,1,2,0,0,0,0,0
2018-12-07 12:30:27,1,0,0,0,0,0,0
2018-12-07 12:30:28,1,0,0,0,0,0,0
2018-12-07 12:30:29,4,0,0,1,0,0,0
2018-12-07 12:30:31,3,0,0,0,0,0,0
2018-12-07 12:30:33,2,0,0,0,0,0,0
2018-12-07 12:30:34,1,7,0,0,0,0,0
2018-12-07 12:30:35,2,0,0,0,0,0,0
2018-12-07 12:30:36,5,0,0,0,0,0,0
2018-12-07 12:30:37,3,0,0,1,0,0,0
2018-12-07 12:30:38,1,0,0,0,0,0,0
2018-12-07 12:30:39,3,0,0,1,0,0,0
2018-12-07 12:30:40,3,0,0,0,0,0,0
2018-12-07 12:30:41,4,0,0,1,1,0,0
2018-12-07 12:30:42,2,0,0,2,0,0,0
2018-12-07 12:30:43,2,0,0,0,0,0,0
2018-12-07 12:30:44,3,0,0,0,0,0,0
2018-12-07 12:30:45,2,0,0,0,0,0,0
2018-12-07 12:30:46,4,5,0,0,1,0,0
2018-12-07 12:30:48,2,0,0,0,0,0,0
2018-12-07 12:30:49,3,4,0,0,0,0,0
2018-12-07 12:30:50,3,16,0,0,0,0,0
2018-12-07 12:30:51,3,0,0,0,0,0,0
2018-12-07 12:30:52,6,20,0,0,0,0,0
2018-12-07 12:30:53,4,28,0,0,0,0,0
2018-12-07 12:30:54,7,27,0,1,0,0,0
2018-12-07 12:30:55,6,11,0,0,0,0,0
2018-12-07 12:30:56,1,0,0,0,0,0,0
2018-12-07 12:30:57,2,0,0,0,0,0,0
2018-12-07 12:30:58,4,17,0,0,0,0,0
2018-12-07 12:30:59,3,25,0,0,0,0,0
2018-12-07 12:31:00,5,11,0,0,0,0,0
2018-12-07 12:31:01,9,71,0,0,0,0,0
2018-12-07 12:31:03,1,5,0,0,0,0,0
2018-12-07 12:31:04,5,39,0,0,0,0,0
2018-12-07 12:31:05,2,25,0,0,0,0,0
2018-12-07 12:31:06,5,2,0,0,0,0,0
2018-12-07 12:31:07,4,0,0,0,0,0,0
2018-12-07 12:31:08,4,45,0,0,0,0,0
2018-12-07 12:31:10,1,2,0,0,0,0,0
2018-12-07 12:31:11,3,2,0,0,0,0,0
2018-12-07 12:31:13,1,0,0,0,0,0,0
2018-12-07 12:31:14,2,0,0,0,0,0,0
2018-12-07 12:31:15,1,10,0,0,0,0,0
2018-12-07 12:31:17,4,0,0,0,0,0,0
2018-12-07 12:31:18,3,0,0,0,0,0,0
2018-12-07 12:31:19,2,0,0,0,0,0,0
2018-12-07 12:31:21,5,0,0,0,0,0,0
2018-12-07 12:31:22,6,0,0,0,0,0,0
2018-12-07 12:31:23,3,0,0,0,0,0,0
2018-12-07 12:31:25,6,0,0,0,0,0,0
2018-12-07 12:31:26,3,0,0,0,0,0,0
2018-12-07 12:31:27,3,2,0,1,0,0,0
2018-12-07 12:31:29,4,2,0,0,1,0,0
2018-12-07 12:31:30,1,0,0,0,0,0,0
2018-12-07 12:31:31,5,4,0,5,0,0,0
2018-12-07 12:31:32,1,0,0,0,0,0,0
2018-12-07 12:31:33,2,13,0,0,0,0,0
2018-12-07 12:31:34,3,0,0,0,0,0,0
2018-12-07 12:31:35,2,0,0,0,0,0,0
2018-12-07 12:31:36,3,0,0,2,0,0,0
2018-12-07 12:31:38,3,0,0,0,0,0,0
2018-12-07 12:31:39,2,4,0,0,0,0,0
2018-12-07 12:31:40,1,0,0,0,0,0,0
2018-12-07 12:31:41,3,0,0,2,1,0,0
2018-12-07 12:31:42,1,0,0,0,0,0,0
2018-12-07 12:31:43,4,0,0,0,0,0,0
2018-12-07 12:31:44,1,0,0,2,0,0,0
2018-12-07 12:31:45,2,0,0,0,1,0,0
2018-12-07 12:31:46,4,0,0,0,1,0,0
2018-12-07 12:31:47,2,1,0,2,0,0,0
2018-12-07 12:31:48,2,0,0,4,0,0,0
2018-12-07 12:31:49,4,0,0,1,2,0,0
2018-12-07 12:31:50,5,9,0,0,0,0,0
2018-12-07 12:31:51,4,0,0,2,0,0,0
2018-12-07 12:31:52,4,0,0,0,0,0,0
2018-12-07 12:31:53,3,0,0,3,0,0,0
2018-12-07 12:31:54,4,7,0,0,1,0,0
2018-12-07 12:31:55,4,0,0,0,0,0,0
2018-12-07 12:31:56,3,0,0,0,0,0,0
2018-12-07 12:31:57,3,0,0,2,0,0,0
2018-12-07 12:31:58,3,0,0,0,1,0,0
2018-12-07 12:31:59,5,0,0,0,0,0,0
2018-12-07 12:32:00,2,0,0,0,0,0,0
2018-12-07 12:32:01,2,0,0,0,0,0,0
2018-12-07 12:32:02,3,3,0,0,0,0,0
2018-12-07 12:32:03,3,0,0,1,0,0,0
2018-12-07 12:32:04,2,0,0,0,0,0,0
2018-12-07 12:32:05,3,0,0,0,1,0,0
2018-12-07 12:32:06,4,2,0,4,1,0,0
2018-12-07 12:32:07,4,0,0,0,0,0,0
2018-12-07 12:32:08,4,0,0,0,0,0,0
2018-12-07 12:32:09,5,3,0,0,0,0,0
2018-12-07 12:32:10,1,0,0,0,0,0,0
2018-12-07 12:32:11,12,12,0,0,0,0,0
2018-12-07 12:32:12,8,0,0,0,0,0,0
2018-12-07 12:32:13,9,9,0,0,0,0,0
2018-12-07 12:32:14,2,22,0,0,0,0,0
2018-12-07 12:32:15,8,1,0,0,0,0,0
2018-12-07 12:32:16,3,0,0,0,0,0,0
2018-12-07 12:32:17,4,20,0,0,0,0,0
2018-12-07 12:32:18,4,4,0,0,0,0,0
2018-12-07 12:32:19,2,0,0,0,0,0,0
2018-12-07 12:32:20,3,3,0,0,0,0,0
2018-12-07 12:32:21,2,0,0,0,0,0,0
2018-12-07 12:32:22,5,0,0,0,0,0,0
2018-12-07 12:32:23,8,39,0,0,0,0,0
2018-12-07 12:32:24,4,27,0,0,0,0,0
2018-12-07 12:32:25,5,48,0,0,0,0,0
2018-12-07 12:32:26,4,13,0,0,0,0,0
2018-12-07 12:32:27,6,25,0,0,0,0,0
2018-12-07 12:32:28,1,43,0,0,0,0,0
2018-12-07 12:32:29,2,0,0,0,0,0,0
2018-12-07 12:32:30,2,18,0,0,0,0,0
2018-12-07 12:32:31,3,13,0,0,1,0,0
2018-12-07 12:32:32,3,0,0,0,2,0,0
2018-12-07 12:32:33,2,0,0,0,0,0,0
2018-12-07 12:32:34,4,0,0,0,1,0,0
2018-12-07 12:32:35,2,0,0,0,0,0,0
2018-12-07 12:32:36,6,0,0,0,1,0,0
2018-12-07 12:32:37,5,0,0,0,0,0,0
2018-12-07 12:32:39,3,0,0,0,0,0,0
2018-12-07 12:32:40,1,0,0,0,0,0,0
2018-12-07 12:32:41,2,0,0,0,0,0,0
2018-12-07 12:32:42,2,0,0,0,0,0,0
2018-12-07 12:32:44,1,0,0,0,0,0,0
2018-12-07 12:32:45,8,29,0,0,2,0,0
2018-12-07 12:32:46,4,32,0,0,0,0,0
2018-12-07 12:32:47,9,12,0,1,0,0,0
2018-12-07 12:32:48,4,8,0,0,0,0,0
2018-12-07 12:32:49,6,66,0,0,0,0,0
2018-12-07 12:32:50,1,0,0,0,0,0,0
2018-12-07 12:32:51,1,10,0,0,0,0,0
2018-12-07 12:32:52,3,15,0,0,0,0,0
2018-12-07 12:32:54,2,0,0,0,0,0,0
2018-12-07 12:32:55,1,2,0,0,0,0,0
2018-12-07 12:32:57,3,0,0,0,0,0,0
2018-12-07 12:32:58,4,0,0,0,0,0,0
2018-12-07 12:32:59,2,0,0,0,0,0,0
2018-12-07 12:33:01,3,0,0,0,0,0,0
2018-12-07 12:33:02,5,0,0,0,0,0,0
2018-12-07 12:33:03,1,0,0,0,0,0,0
2018-12-07 12:33:04,4,11,0,0,0,0,0
2018-12-07 12:33:05,5,3,0,0,0,0,0
2018-12-07 12:33:06,1,0,0,0,0,0,0
2018-12-07 12:33:07,9,0,0,1,0,0,0
2018-12-07 12:33:08,2,12,0,0,0,0,0
2018-12-07 12:33:11,1,0,0,0,0,0,0
2018-12-07 12:33:12,3,6,0,0,0,0,0
2018-12-07 12:33:15,3,0,0,0,0,0,0
2018-12-07 12:33:16,3,0,0,0,0,0,0
2018-12-07 12:33:17,2,0,0,0,0,0,0
2018-12-07 12:33:19,2,0,0,0,0,0,0
2018-12-07 12:33:20,2,0,0,0,0,0,0
2018-12-07 12:33:22,6,21,0,0,0,0,0
2018-12-07 12:33:23,6,42,0,0,0,0,0
2018-12-07 12:33:24,2,23,0,0,0,0,0
2018-12-07 12:33:25,6,21,0,0,0,0,0
2018-12-07 12:33:26,5,11,0,0,0,0,0
2018-12-07 12:33:27,4,30,0,0,0,0,0
2018-12-07 12:33:28,2,0,0,0,0,0,0
2018-12-07 12:33:29,1,0,0,0,0,0,0
2018-12-07 12:33:30,3,0,0,0,0,0,0
2018-12-07 12:33:31,4,0,0,0,0,0,0
2018-12-07 12:33:32,2,0,0,0,0,0,0
2018-12-07 12:33:33,4,12,0,0,0,0,0
2018-12-07 12:33:34,4,6,0,0,0,0,0
2018-12-07 12:33:35,3,0,0,0,0,0,0
2018-12-07 12:33:37,2,0,0,0,0,0,0
2018-12-07 12:33:39,2,0,0,0,0,0,0
2018-12-07 12:33:40,1,0,0,0,0,0,0
2018-12-07 12:33:42,1,10,0,0,0,0,0
2018-12-07 12:33:43,2,0,0,0,0,0,0
2018-12-07 12:33:44,2,0,0,0,0,0,0
2018-12-07 12:33:45,2,4,0,0,0,0,0
2018-12-07 12:33:46,2,0,0,0,0,0,0
2018-12-07 12:33:47,3,5,0,0,0,0,0
2018-12-07 12:33:48,1,0,0,0,0,0,0
2018-12-07 12:33:49,1,0,0,0,0,0,0
2018-12-07 12:33:50,3,0,0,0,0,0,0
2018-12-07 12:33:51,3,0,0,0,0,0,0
2018-12-07 12:33:52,3,0,0,0,0,0,0
2018-12-07 12:33:53,4,0,0,0,0,0,0
2018-12-07 12:33:54,2,0,0,0,0,0,0
2018-12-07 12:33:55,2,0,0,0,0,0,0
2018-12-07 12:33:56,2,0,0,0,0,0,0
2018-12-07 12:33:57,3,0,0,0,0,0,0
2018-12-07 12:33:58,3,3,0,0,0,0,0
2018-12-07 12:33:59,3,0,0,0,0,0,0
2018-12-07 12:34:00,1,0,0,0,0,0,0
2018-12-07 12:34:02,6,0,0,0,0,0,0
2018-12-07 12:34:03,3,0,0,0,0,0,0
2018-12-07 12:34:04,4,0,0,0,0,0,0
2018-12-07 12:34:06,2,0,0,0,0,0,0
2018-12-07 12:34:07,3,3,0,0,0,0,0
2018-12-07 12:34:08,3,0,0,0,0,0,0
2018-12-07 12:34:09,3,0,0,0,0,0,0
2018-12-07 12:34:10,5,0,0,1,0,0,0
2018-12-07 12:34:11,1,0,0,0,0,0,0
2018-12-07 12:34:12,4,21,0,0,0,0,0
2018-12-07 12:34:13,3,3,0,0,0,0,0
2018-12-07 12:34:14,1,0,0,0,0,0,0
2018-12-07 12:34:15,1,4,0,0,0,0,0
2018-12-07 12:34:16,5,18,0,0,0,0,0
2018-12-07 12:34:17,5,15,0,0,0,0,0
2018-12-07 12:34:18,7,43,0,0,0,0,0
2018-12-07 12:34:19,6,30,0,0,1,0,0
2018-12-07 12:34:20,2,12,0,0,0,0,0
2018-12-07 12:34:21,7,14,0,1,0,0,0
2018-12-07 12:34:22,5,11,0,0,0,0,0
2018-12-07 12:34:23,6,46,0,0,0,0,0
2018-12-07 12:34:24,4,27,0,0,0,0,0
2018-12-07 12:34:25,4,0,0,0,0,0,0
2018-12-07 12:34:26,5,0,0,0,0,0,0
2018-12-07 12:34:27,6,8,0,0,0,0,0
2018-12-07 12:34:28,5,27,0,0,0,0,0
2018-12-07 12:34:29,3,0,0,0,0,0,0
2018-12-07 12:34:30,2,3,0,0,0,0,0
2018-12-07 12:34:31,1,0,0,0,0,0,0
2018-12-07 12:34:32,2,0,0,0,0,0,0
2018-12-07 12:34:34,1,0,0,0,0,0,0
2018-12-07 12:34:35,1,0,0,0,0,0,0
2018-12-07 12:34:36,1,0,0,0,0,0,0
2018-12-07 12:34:37,2,0,0,0,0,0,0
2018-12-07 12:34:38,2,0,0,0,0,0,0
2018-12-07 12:34:39,2,0,0,0,0,0,0
2018-12-07 12:34:40,2,0,0,0,0,0,0
2018-12-07 12:34:41,3,5,0,0,0,0,0
2018-12-07 12:34:42,1,0,0,0,0,0,0
2018-12-07 12:34:43,3,0,0,0,0,0,0
2018-12-07 12:34:44,5,0,0,1,0,0,0
2018-12-07 12:34:45,1,0,0,0,0,0,0
2018-12-07 12:34:46,2,0,0,0,0,0,0
2018-12-07 12:34:49,2,0,0,0,0,0,0
2018-12-07 12:34:51,1,9,0,0,0,0,0
2018-12-07 12:34:53,2,0,0,0,0,0,0
2018-12-07 12:34:54,1,0,0,0,0,0,0
2018-12-07 12:34:55,2,0,0,0,0,0,0
2018-12-07 12:34:56,1,0,0,0,0,0,0
2018-12-07 12:34:59,1,0,0,0,0,0,0
2018-12-07 12:35:00,2,0,0,0,0,0,0
2018-12-07 12:35:01,1,0,0,0,0,0,0
2018-12-07 12:35:02,3,0,0,1,0,0,0
2018-12-07 12:35:03,1,0,0,0,0,0,0
2018-12-07 12:35:04,3,0,0,0,0,0,0
2018-12-07 12:35:05,1,3,0,0,0,0,0
2018-12-07 12:35:06,3,11,0,0,0,0,0
2018-12-07 12:35:07,4,0,0,0,0,0,0
2018-12-07 12:35:08,4,24,0,0,0,0,0
2018-12-07 12:35:09,2,0,0,0,0,0,0
2018-12-07 12:35:10,4,27,0,0,0,0,0
2018-12-07 12:35:11,1,0,0,0,0,0,0
2018-12-07 12:35:12,4,2,0,0,0,0,0
2018-12-07 12:35:13,4,19,0,0,0,0,0
2018-12-07 12:35:14,3,0,0,0,0,0,0
2018-12-07 12:35:15,3,16,0,0,0,0,0
2018-12-07 12:35:16,2,0,0,0,0,0,0
2018-12-07 12:35:17,4,13,0,1,0,0,0
2018-12-07 12:35:18,5,0,0,0,0,0,0
2018-12-07 12:35:19,3,0,0,0,0,0,0
2018-12-07 12:35:20,3,18,0,0,1,0,0
2018-12-07 12:35:21,3,0,0,0,0,0,0
2018-12-07 12:35:22,1,0,0,0,0,0,0
2018-12-07 12:35:23,2,0,0,0,0,0,0
2018-12-07 12:35:25,3,12,0,0,0,0,0
2018-12-07 12:35:27,3,0,0,0,0,0,0
2018-12-07 12:35:28,1,0,0,0,0,0,0
2018-12-07 12:35:29,3,2,0,0,0,0,0
2018-12-07 12:35:30,2,0,0,0,0,0,0
2018-12-07 12:35:31,1,0,0,0,0,0,0
2018-12-07 12:35:32,2,0,0,0,0,0,0
2018-12-07 12:35:33,2,0,0,0,0,0,0
2018-12-07 12:35:34,1,0,0,0,0,0,0
2018-12-07 12:35:38,2,2,0,0,0,0,0
2018-12-07 12:35:40,1,0,0,0,0,0,0
2018-12-07 12:35:41,2,0,0,0,0,0,0
2018-12-07 12:35:42,1,0,0,0,0,0,0
2018-12-07 12:35:43,4,0,0,0,0,0,0
2018-12-07 12:35:45,2,0,0,0,0,0,0
2018-12-07 12:35:46,3,0,0,0,0,0,0
2018-12-07 12:35:47,3,0,0,0,0,0,0
2018-12-07 12:35:48,2,4,0,0,0,0,0
2018-12-07 12:35:49,1,0,0,0,0,0,0
2018-12-07 12:35:51,1,4,0,0,0,0,0
2018-12-07 12:35:52,1,0,0,0,0,0,0
2018-12-07 12:35:53,3,0,0,0,0,0,0
2018-12-07 12:35:54,2,0,0,0,0,0,0
2018-12-07 12:35:56,2,9,0,0,0,0,0
2018-12-07 12:35:57,1,0,0,0,0,0,0
2018-12-07 12:35:58,1,0,0,0,0,0,0
2018-12-07 12:35:59,2,3,0,0,0,0,0
2018-12-07 12:36:00,4,4,0,0,0,0,0
2018-12-07 12:36:01,3,3,0,0,0,0,0
2018-12-07 12:36:03,2,0,0,0,0,0,0
2018-12-07 12:36:04,1,7,0,0,0,0,0
2018-12-07 12:36:05,1,0,0,0,0,0,0
2018-12-07 12:36:08,1,0,0,0,0,0,0
2018-12-07 12:36:09,1,0,0,0,0,0,0
2018-12-07 12:36:11,1,0,0,0,0,0,0
2018-12-07 12:36:13,1,2,0,0,0,0,0
2018-12-07 12:36:14,1,0,0,0,0,0,0
2018-12-07 12:36:15,1,0,0,0,0,0,0
2018-12-07 12:36:17,1,0,0,0,0,0,0
2018-12-07 12:36:18,1,0,0,0,0,0,0
2018-12-07 12:36:23,1,0,0,0,0,0,0
2018-12-07 12:36:24,1,0,0,0,0,0,0
2018-12-07 12:36:25,4,0,0,0,0,0,0
2018-12-07 12:36:26,7,0,0,0,0,0,0
2018-12-07 12:36:27,7,0,0,0,0,0,0
2018-12-07 12:36:28,3,0,0,0,0,0,0
2018-12-07 12:36:29,4,0,0,0,0,0,0
2018-12-07 12:36:30,3,2,0,0,0,0,0
2018-12-07 12:36:31,2,0,0,0,0,0,0
2018-12-07 12:36:32,2,0,0,0,0,0,0
2018-12-07 12:36:33,6,28,1,0,0,0,0
2018-12-07 12:36:34,1,0,0,0,0,0,0
2018-12-07 12:36:35,1,26,0,0,0,0,0
2018-12-07 12:36:36,3,6,1,0,0,0,0
2018-12-07 12:36:37,4,53,0,0,0,0,0
2018-12-07 12:36:38,3,1,0,0,0,0,0
2018-12-07 12:36:39,3,3,0,0,0,0,0
2018-12-07 12:36:40,1,0,0,0,0,0,0
2018-12-07 12:36:41,2,9,0,0,0,0,0
2018-12-07 12:36:42,1,9,0,0,0,0,0
2018-12-07 12:36:43,2,0,0,0,1,0,0
2018-12-07 12:36:44,2,0,0,0,0,0,0
2018-12-07 12:36:46,2,0,0,0,0,0,0
2018-12-07 12:36:47,2,0,0,0,0,0,0
2018-12-07 12:36:48,1,0,0,0,0,0,0
2018-12-07 12:36:49,6,0,0,0,0,0,0
2018-12-07 12:36:50,1,0,0,0,0,0,0
2018-12-07 12:36:51,2,0,0,0,0,0,0
2018-12-07 12:36:53,2,0,0,0,0,0,0
2018-12-07 12:36:54,2,0,0,0,0,0,0
2018-12-07 12:36:55,1,0,0,1,0,0,0
2018-12-07 12:36:57,1,4,0,0,0,0,0
2018-12-07 12:36:58,2,0,0,0,0,0,0
2018-12-07 12:36:59,1,0,0,0,0,0,0
2018-12-07 12:37:00,4,0,0,0,0,0,0
2018-12-07 12:37:02,1,0,0,0,0,0,0
2018-12-07 12:37:04,1,0,0,0,0,0,0
2018-12-07 12:37:09,1,0,0,0,0,0,0
2018-12-07 12:37:11,1,0,0,0,0,0,0
2018-12-07 12:37:12,1,0,0,0,0,0,0
2018-12-07 12:37:13,1,0,0,0,0,0,0
2018-12-07 12:37:14,1,0,0,0,0,0,0
2018-12-07 12:37:15,3,0,0,0,0,0,0
2018-12-07 12:37:16,1,0,0,0,0,0,0
2018-12-07 12:37:17,3,0,0,0,0,0,0
2018-12-07 12:37:18,3,0,0,0,0,0,0
2018-12-07 12:37:19,2,0,0,0,0,0,0
2018-12-07 12:37:20,4,16,0,0,0,0,0
2018-12-07 12:37:21,4,9,0,0,0,0,0
2018-12-07 12:37:22,1,0,0,0,0,0,0
2018-12-07 12:37:23,3,0,0,0,0,0,0
2018-12-07 12:37:24,2,0,0,0,0,0,0
2018-12-07 12:37:25,7,0,0,0,0,0,0
2018-12-07 12:37:26,1,0,0,0,0,0,0
2018-12-07 12:37:27,1,0,0,0,0,0,0
2018-12-07 12:37:28,2,0,0,0,0,0,0
2018-12-07 12:37:29,3,2,0,0,0,0,0
2018-12-07 12:37:30,2,0,0,0,0,0,0
2018-12-07 12:37:32,3,0,0,0,0,0,0
2018-12-07 12:37:33,1,0,0,0,0,0,0
2018-12-07 12:37:34,2,8,0,0,0,0,0
2018-12-07 12:37:36,1,0,0,0,0,0,0
2018-12-07 12:37:38,1,0,0,0,0,0,0
2018-12-07 12:37:39,2,0,0,0,0,0,0
2018-12-07 12:37:40,1,0,0,0,0,0,0
