|morphs|origin
220|['이것', '정리', '당하', '면', '좀', '힘들', 'ㄴ데', '[']|이거 정리당하면 좀 힘든데[
221|['이건', '솔직히', '보', 'ㄴ', '체지']|이건 솔직히 본체지
222|['보', 'ㄴ', '체']|본 체
223|['이', '사람', '플', 'ㅗ', '다']|이 사람 프로다
224|['띠', 'ㅇ', '치']|띵치
225|['저것', '얼리', '는', '거', 'ㄴ', '정리', '하', '는', '게', '맞', '는', '듯']|저거 얼리는건 정리하는게 맞는듯
226|['띠', 'ㅇ', '치', '지', '당연히ㅏ']|띵치지 당연히ㅏ
227|['헷', '명', '치', '어']|헷 명 쳐
228|['갸', 'ㅇ', '왕', '파', '믿', '고', '달리', '었', '으면', '이기', '었', '을', '거', '같', '은데']|걍 왕파믿고 달렸으면 이겼을거같은데
229|['절개', '믿', '고', '띠', 'ㅇ', '?']|절개믿고 띵?
230|['보', 'ㄴ', '체지']|본체지
231|['상트', 'ㄱ']|상특
232|['명치', '지이', '거', 'ㄴ']|명치지이건
233|['님', '볼', '어', 'ㅄ', '?']|님볼없?
234|['이거', '화산', '각', '이', '라', '띠', 'ㅇ', '치', '이', 'ㅁ']|이거화산각이라 띵치임
235|['차', '피', '광역', '맞', '을', '거', 'ㄴ', '데']|차피 광역맞을건데
236|['키', 'ㅇ', '럼블', '예측', 'ㄷㄷ']|킹럼블 예측 ㄷㄷ
237|['절', '대', '명', '치', '치', '어']|절 대 명 치 쳐
238|['띠', 'ㅇ', '치']|띵 치
239|['어차피', '과', 'ㅇ', '역기', '각', '이', 'ㄴ데']|어차피 광역기각인데
240|['몇', '치', '치', '어', '갸', 'ㅇ']|몇치쳐걍
241|['띠', 'ㅇ', '치', '치', '어']|띵 치 쳐
242|['qp', '응', '번개', '는', '항상', '두', '번', '치', 'ㄴ다']|qp응 번개는 항상 두번 친다
243|['과', 'ㅇ', '역기', '각', '인가']|광역기각인가
244|['그', '럼블', '티', '씨', '당하', '아도', '뭐']|그럼블티씨 당해도 뭐
245|['본체', '가', 'ㄹ', '겨', '놓', '았', '어야', '되', 'ㄹ', '거', '같', '은데']|본체 갈겨놨어야 될거 같은데
246|['해', '명', '치', '어']|햇명쳐
247|['짜', '피', '화산', '쓰', 'ㄹ텐데']|짜피 화산쓸텐데
248|['띠', 'ㅇ', '하', '지', '치', '어야지']|띵치쳐야지
249|['헷명쳐', '어차피', '쟤', '가', '정리', '하', 'ㅁ']|헷명쳐 어차피 쟤가 정리함
250|['절', '때', '띠', 'ㅇ', '치', '치', '어']|절 때 띵 치 쳐
251|['헷', '띠', 'ㅇ', '치', '어']|헷 띵 쳐
252|['명치', '치', '어']|명치쳐
253|['백', '푸', '어', '화산', '임']|백퍼 화산임
254|['해', '명', '처']|햇 명 처
255|['차', '피', '다음', '터', 'ㄴ', '치비']|차피다음턴 치비
256|['지금', '죽', '기', '냥', '만들', '는', '거', '어떻', '게', '생각', '하', '시', '어요', '님', '덜', '?', '?', '?', '?', '?', '?', '?']|지금 죽기냥 만드는거 어떻게 생각하세요 님덜???????
257|['티', '씨', '에', '31', '넣', '을', '수', '잇', '게', '갸', 'ㅇ', '교화', 'ㄴ', '하', '셈']|티씨에31넣을수잇게걍교환하셈
258|['상대', '가', '정리', '하', '아']|상대가 정리해
259|['전', '터', 'ㄴ', '화산', '없', '었', '을', '듯']|전턴 화산 없었을듯
260|['번', '포', 'ㄱ']|번폭
261|['오우', '거', 'ㅋㅋ']|오우겈ㅋ
262|['루', 'ㄱ', 'ㄴ', 'ㅗ', 'ㄲ', 'ㅗ']|룩노꼬
263|['그', '럼블', '수', 'ㄱ', 'ㅗ']|그럼블수고
264|['그', '럼블', '당하', '아도', '쏘', '쏘', '지']|그럼블 당해도 쏘쏘지
265|['저', '게라스', '티카', 'ㄴ', '임', '?']|저게라스티칸임?
266|['광역', '이', '기', '없', '다']|광역기 없다
267|['필드', '쓸리', '는', '게', '무', 'ㄴ', '제지']|필드 쓸리는게 문제지
268|['루', 'ㄱ', 'ㄴ', 'ㅗ', 'ㄲ', 'ㅗ', '루', 'ㄱ', 'ㄴ', 'ㅗ', 'ㄲ', 'ㅗ']|룩노꼬룩노꼬
269|['그', '짓', '하', '면', '힐', '을', '못하', '아서', '담', '터', 'ㄴ', '카드', '에', '따르', '아', '키', 'ㄹ', '각', '쌉', '가능']|그짓하면 힐을 못해서 담턴 카드에 따라 킬각 쌉가능
270|['마', '이', '라도', '빼', '면', '안', '되', '어']|마이라도 빼면 안돼
271|['C9', '들어가', 'ㅁ', '?']|C9들어감?
272|['키', 'ㅇ', '포', '포화']|킹포포화
273|['마이', '라가', '더', '중요', '하', 'ㅁ']|마이라가 더 중요함
274|['ㄱ', 'ㅗ', 'ㅇ', '포의', '해적', '이나', '한장', '빼', '어']|공포의해적이나 한장빼
275|['공포', '의', '저', 'ㄱ', '폐', '뺴자']|공포의 적폐 뺴자
276|['약간', '멀', '어', '지', 'ㄴ다']|약간 멀어진다
277|['이', '데', 'ㄱ', '그린', '스킨', '은', '왜', '안', '넣', '어요', '?']|이덱 그린스킨은 왜안넣어요?
278|['초', 'ㄱㅊ', 'ㅗ', 'ㄱ']|촉촉
279|['살', '려고', '발', '악주', 'ㅇ']|살려고발악중
280|['여전히', '띠', '꺼', 'ㅂ네']|여전히 띠껍네
281|['초', 'ㄱ-', '--', '척']|촉---척
282|['주문', '냥', '보이', '어', '주', '시', 'ㅂ쇼']|주문냥 보여주십쇼
283|['마', '이', '라', '없', '으면', '드', '로우', '후', '달리', '어']|마이라 없으면 드로우 후달려
284|['아니야', '아직', '모르', '아']|아니야 아직 몰라
285|['비비', '어', '지', 'ㄴ다']|비벼진다
286|['님', '들', '대포', '포화', '가', '사기', '이', 'ㄴ', '이', 'ㅇ', 'ㅠ', '가', '머', '이', 'ㅁ', '?', '해적', '3', '마리', '이상', '없', '으면', '키', 'ㅇ', '비', '하', 'ㄴ', '화살', '보다', '별로', '아니', 'ㅁ', '?']|님들 대포포화가 사기인 이유가 머임? 해적 3마리 이상 없으면 킹비한 화살보다 별로아님?
287|['지', '었', '다']|졌다
288|['어둡', 'ㄴ', '혼령', '들이', '이', '어', '~', '~', '~']|어두운 혼령들이여~~~
289|['띠', 'ㅇ', '치', '달리', '자']|띵치 달리자
290|['가젯', '자', 'ㄴ', '이', '었', '으면', '개', '꿀잼', '임']|가젯잔이었으면 개꿀잼임
291|['배제', '하', '아']|배제해
292|['하', '가사', '배제', '하', '면', '하', 'ㄹ', '게', 'ㅇ', 'ㅓㅄ다']|하가사 배제하면 할 게 ㅇ ㅓㅄ다
293|['으', '드', '우', 'ㄴ', '혼령', '드리', '여']|으드운 혼령드리여
294|['3', '장', '이', 'ㄴ데']|3장인데
295|['패', '가', '마르', '았', '네']|패가 말랐네
296|['하', '가사', '이', '면', '그냥', '지', 'ㄴ듯', '배제']|하가사면 그냥 진듯 배제
297|['이', '데', 'ㄱ', '그린', '스킨', '은', '왜', '안', '넣', '나', '이', '어', '?']|이덱 그린스킨은 왜 안넣나여?
298|['어둡', 'ㄴ', '혼령', '들', '이여', '나무', '를', '뒤틀', '고', '호수', '를', '더럽히', '고', '대지', '에', '저주', '를', '내리', '어라']|어두운 혼령들이여 나무를 뒤틀고 호수를 더럽히고 대지에 저주를 내려라
299|['올인', '하고', '맞', '으면', '나가', '아야지']|올인하고 맞으면 나가야지
300|['어둡', 'ㄴ']|어두운
301|['이것', '대포', '두', '장임', '?']|이거 대포 두장임?
302|['나오', '면', '지', '어야지', 'ㅋ']|나오면져야지 ㅋ
