|morphs|origin
252|['넌', '하', 'ㄹ', '수', '잇', '어', '더', '더더']|넌 할수잇어 더더더
253|['똥', 'ㄲ', 'ㅗ', '입원', '언제', '하', 'ㅁ', '?']|똥꼬 입원 언제함?
254|['이런', 'ㄱ', 'ㅗ', '영도', '소리', '넘', '크', '면', '난리', '나', '는데']|이러고 영도소리 넘 크면 난리나는데
255|['왜', '그', '러', '지', 'ㅇ']|왜그러징
256|['알리', 'ㅁ', '을', '줄', '이', '셈', '그럼']|알림을 줄이셈 그럼
257|['말', '하', 'ㄴ', '김', '에', '노래', '하', 'ㄴ', 'ㄱ', 'ㅗ', 'ㄱ', '뽑', '자', 'ㄱㄱ', 'ㄱㄱ', 'ㄱ']|말한김에 노래한곡뽑자 ㄱㄱㄱㄱㄱ
258|['아', '!', '!!!', 'ㅇ', 'ㅗ']|아!!!!오
259|['그냥', '크', '게', '말', '하', '아요']|그냥 크게 말해요
260|['그럼', '다른', '소리', '를', '줄이', '어서', '밸런스', '이', '라도', '맞추', '죠']|그럼 다른소리를 줄여서 밸런스라도 맞추죠
261|['알리', 'ㅁ', '을', '줄이', '시', '어요', '우리', '가', '소리', '키우', '면', '되', '시', '까']|알림을 줄이세요 우리가 소리 키우면 되시까
262|['되', '었', '어']|됐어
263|['알람', '소리', '좀', '드', '줄', '야', '주', '어']|알람소리 좀 드줄야줘
264|['느낌', '이', '더', '건드리', '다가', '고장', '내', 'ㄹ', '듯']|느낌이 더 건드리다가 고장낼듯
265|['따', '효', '이', '니']|따효니
266|['알리', 'ㅁ', '소리', '가', '크', 'ㄴ', '거', '같', '기', '도', '하', '고']|알림소리가 큰거 같기도 하고
267|['복식호흡', '하', '시', '어요', ',', 'ㅡㅡ']|복식호흡하세요 ,ㅡㅡ
268|['잘', '들리', 'ㅁ']|잘들림
269|['알리', 'ㅁ', '소', '리좀', '줄여쥬ㅓ요']|알림 소리좀 줄여쥬ㅓ요
